state,year,week,week_cases,m_accum,f_accum,cases_accum
Oaxaca,2015,25,0,0,0,0
Puebla,2015,25,0,0,0,0
Querétaro,2015,25,0,0,0,0
Quintana Roo,2015,25,0,1,0,1
San Luis Potosí,2015,25,0,0,0,0
Sinaloa,2015,25,0,0,4,4
Sonora,2015,25,2,20,19,39
Tabasco,2015,25,0,0,0,0
Tamaulipas,2015,25,0,0,0,0
Tlaxcala,2015,25,0,0,0,0
Veracruz,2015,25,0,0,0,0
Yucatán,2015,25,0,0,0,0
Zacatecas,2015,25,0,0,0,0
Aguascalientes,2015,26,0,0,0,0
Baja California,2015,26,2,8,7,15
Baja California Sur,2015,26,0,1,0,1
Campeche,2015,26,0,0,0,0
Coahuila,2015,26,1,3,7,10
Colima,2015,26,0,1,1,2
Chiapas,2015,26,0,0,0,0
Chihuahua,2015,26,0,1,0,1
Ciudad de México,2015,26,0,0,0,0
Durango,2015,26,0,0,0,0
Guanajuato,2015,26,0,0,1,1
Guerrero,2015,26,0,0,0,0
Hidalgo,2015,26,0,0,0,0
Jalisco,2015,26,0,0,0,0
México,2015,26,0,0,0,0
Michoacán,2015,26,0,0,0,0
Morelos,2015,26,0,0,0,0
Nayarit,2015,26,0,0,0,0
Nuevo León,2015,26,0,1,7,8
Oaxaca,2015,26,0,0,0,0
Puebla,2015,26,0,0,0,0
Querétaro,2015,26,0,0,0,0
Quintana Roo,2015,26,0,1,0,1
San Luis Potosí,2015,26,0,0,0,0
Sinaloa,2015,26,0,1,5,6
Sonora,2015,26,0,20,20,40
Tabasco,2015,26,0,0,0,0
Tamaulipas,2015,26,0,0,0,0
Tlaxcala,2015,26,0,0,0,0
Veracruz,2015,26,0,0,0,0
Yucatán,2015,26,0,0,0,0
Zacatecas,2015,26,0,0,0,0
Aguascalientes,2015,27,0,0,0,0
Baja California,2015,27,4,11,8,19
Baja California Sur,2015,27,0,1,0,1
Campeche,2015,27,0,0,0,0
Coahuila,2015,27,0,3,7,10
Colima,2015,27,0,1,1,2
Chiapas,2015,27,0,0,0,0
Chihuahua,2015,27,0,1,0,1
Ciudad de México,2015,27,0,0,0,0
Durango,2015,27,0,0,0,0
Guanajuato,2015,27,0,0,1,1
Guerrero,2015,27,0,0,0,0
Hidalgo,2015,27,0,0,0,0
Jalisco,2015,27,0,0,0,0
México,2015,27,0,0,0,0
Michoacán,2015,27,0,0,0,0
Morelos,2015,27,0,0,0,0
Nayarit,2015,27,0,0,0,0
Nuevo León,2015,27,0,1,7,8
Oaxaca,2015,27,0,0,0,0
Puebla,2015,27,0,0,0,0
Querétaro,2015,27,0,0,0,0
Quintana Roo,2015,27,0,1,0,1
San Luis Potosí,2015,27,0,0,0,0
Sinaloa,2015,27,0,1,5,6
Sonora,2015,27,6,23,23,46
Tabasco,2015,27,0,0,0,0
Tamaulipas,2015,27,0,0,0,0
Tlaxcala,2015,27,0,0,0,0
Veracruz,2015,27,0,0,0,0
Yucatán,2015,27,0,0,0,0
Zacatecas,2015,27,0,0,0,0
Aguascalientes,2015,28,0,0,0,0
Baja California,2015,28,4,13,10,23
Baja California Sur,2015,28,0,1,0,1
Campeche,2015,28,0,0,0,0
Coahuila,2015,28,0,3,7,10
Colima,2015,28,0,1,1,2
Chiapas,2015,28,0,0,0,0
Chihuahua,2015,28,0,1,0,1
Ciudad de México,2015,28,0,0,0,0
Durango,2015,28,0,0,0,0
Guanajuato,2015,28,0,0,1,1
Guerrero,2015,28,0,0,0,0
Hidalgo,2015,28,0,0,0,0
Jalisco,2015,28,0,0,0,0
México,2015,28,0,0,0,0
Michoacán,2015,28,0,0,0,0
Morelos,2015,28,0,0,0,0
Nayarit,2015,28,0,0,0,0
Nuevo León,2015,28,0,1,7,8
Oaxaca,2015,28,0,0,0,0
Puebla,2015,28,0,0,0,0
Querétaro,2015,28,0,0,0,0
Quintana Roo,2015,28,0,1,0,1
San Luis Potosí,2015,28,0,0,0,0
Sinaloa,2015,28,2,2,6,8
Sonora,2015,28,2,24,24,48
Tabasco,2015,28,0,0,0,0
Tamaulipas,2015,28,0,0,0,0
Tlaxcala,2015,28,0,0,0,0
Veracruz,2015,28,0,0,0,0
Yucatán,2015,28,0,0,0,0
Zacatecas,2015,28,0,0,0,0
Aguascalientes,2015,29,0,0,0,0
Baja California,2015,29,8,17,14,31
Baja California Sur,2015,29,0,1,0,1
Campeche,2015,29,0,0,0,0
Coahuila,2015,29,1,3,8,11
Colima,2015,29,0,1,1,2
Chiapas,2015,29,0,0,0,0
Chihuahua,2015,29,0,1,0,1
Ciudad de México,2015,29,0,0,0,0
Durango,2015,29,0,0,0,0
Guanajuato,2015,29,1,0,2,2
Guerrero,2015,29,0,0,0,0
Hidalgo,2015,29,0,0,0,0
Jalisco,2015,29,0,0,0,0
México,2015,29,0,0,0,0
Michoacán,2015,29,0,0,0,0
Morelos,2015,29,0,0,0,0
Nayarit,2015,29,0,0,0,0
Nuevo León,2015,29,0,1,7,8
Oaxaca,2015,29,0,0,0,0
Puebla,2015,29,0,0,0,0
Querétaro,2015,29,0,0,0,0
Quintana Roo,2015,29,0,1,0,1
San Luis Potosí,2015,29,0,0,0,0
Sinaloa,2015,29,0,2,6,8
Sonora,2015,29,1,28,25,53
Tabasco,2015,29,0,0,0,0
Tamaulipas,2015,29,0,0,0,0
Tlaxcala,2015,29,0,0,0,0
Veracruz,2015,29,0,0,0,0
Yucatán,2015,29,0,0,0,0
Zacatecas,2015,29,0,0,0,0
Aguascalientes,2015,30,0,0,0,0
Baja California,2015,30,9,22,18,40
Baja California Sur,2015,30,1,1,1,2
Campeche,2015,30,0,0,0,0
Coahuila,2015,30,0,3,8,11
Colima,2015,30,0,1,1,2
Chiapas,2015,30,0,0,0,0
Chihuahua,2015,30,0,1,0,1
Ciudad de México,2015,30,0,0,0,0
Durango,2015,30,0,0,0,0
Guanajuato,2015,30,0,0,2,2
Guerrero,2015,30,0,0,0,0
Hidalgo,2015,30,0,0,0,0
Jalisco,2015,30,0,0,0,0
México,2015,30,0,0,0,0
Michoacán,2015,30,0,0,0,0
Morelos,2015,30,0,0,0,0
Nayarit,2015,30,0,0,0,0
Nuevo León,2015,30,0,1,7,8
Oaxaca,2015,30,0,0,0,0
Puebla,2015,30,0,0,0,0
Querétaro,2015,30,0,0,0,0
Quintana Roo,2015,30,0,1,0,1
San Luis Potosí,2015,30,0,0,0,0
Sinaloa,2015,30,0,2,6,8
Sonora,2015,30,2,29,27,56
Tabasco,2015,30,0,0,0,0
Tamaulipas,2015,30,0,0,0,0
Tlaxcala,2015,30,0,0,0,0
Veracruz,2015,30,0,0,0,0
Yucatán,2015,30,0,0,0,0
Zacatecas,2015,30,0,0,0,0
Aguascalientes,2015,31,0,0,0,0
Baja California,2015,31,5,26,19,45
Baja California Sur,2015,31,0,1,1,2
Campeche,2015,31,0,0,0,0
Coahuila,2015,31,0,3,8,11
Colima,2015,31,0,1,1,2
Chiapas,2015,31,0,0,0,0
Chihuahua,2015,31,0,1,0,1
Ciudad de México,2015,31,0,0,0,0
Durango,2015,31,0,0,0,0
Guanajuato,2015,31,1,0,3,3
Guerrero,2015,31,0,0,0,0
Hidalgo,2015,31,0,0,1,1
Jalisco,2015,31,0,0,0,0
México,2015,31,0,0,0,0
Michoacán,2015,31,0,0,0,0
Morelos,2015,31,0,0,0,0
Nayarit,2015,31,0,0,0,0
Nuevo León,2015,31,0,4,12,16
Oaxaca,2015,31,0,0,0,0
Puebla,2015,31,0,0,0,0
Querétaro,2015,31,0,0,0,0
Quintana Roo,2015,31,0,1,0,1
San Luis Potosí,2015,31,0,0,0,0
Sinaloa,2015,31,1,2,7,9
Sonora,2015,31,1,36,30,66
Tabasco,2015,31,0,0,0,0
Tamaulipas,2015,31,0,0,0,0
Tlaxcala,2015,31,0,0,0,0
Veracruz,2015,31,0,0,0,0
Yucatán,2015,31,0,0,0,0
Zacatecas,2015,31,0,0,0,0
Aguascalientes,2015,32,0,0,0,0
Baja California,2015,32,7,31,22,53
Baja California Sur,2015,32,0,1,1,2
Campeche,2015,32,0,0,0,0
Coahuila,2015,32,0,3,8,11
Colima,2015,32,0,1,1,2
Chiapas,2015,32,0,0,0,0
Chihuahua,2015,32,0,1,0,1
Ciudad de México,2015,32,0,0,0,0
Durango,2015,32,0,0,0,0
Guanajuato,2015,32,0,0,3,3
Guerrero,2015,32,0,0,0,0
Hidalgo,2015,32,0,0,1,1
Jalisco,2015,32,0,0,0,0
México,2015,32,0,0,0,0
Michoacán,2015,32,0,0,0,0
Morelos,2015,32,0,0,0,0
Nayarit,2015,32,0,0,0,0
Nuevo León,2015,32,0,3,11,14
Oaxaca,2015,32,0,0,0,0
Puebla,2015,32,0,0,0,0
Querétaro,2015,32,0,0,0,0
Quintana Roo,2015,32,0,1,0,1
San Luis Potosí,2015,32,0,0,0,0
Sinaloa,2015,32,0,2,7,9
Sonora,2015,32,6,42,35,77
Tabasco,2015,32,0,0,0,0
Tamaulipas,2015,32,0,0,0,0
Tlaxcala,2015,32,0,0,0,0
Veracruz,2015,32,0,0,0,0
Yucatán,2015,32,0,0,0,0
Zacatecas,2015,32,0,0,4,4
Aguascalientes,2015,33,0,0,0,0
Baja California,2015,33,4,31,24,55
Baja California Sur,2015,33,0,1,1,2
Campeche,2015,33,1,0,1,1
Coahuila,2015,33,0,3,9,12
Colima,2015,33,0,1,1,2
Chiapas,2015,33,0,0,0,0
Chihuahua,2015,33,1,2,0,2
Ciudad de México,2015,33,0,0,0,0
Durango,2015,33,0,0,0,0
Guanajuato,2015,33,1,1,3,4
Guerrero,2015,33,0,0,0,0
Hidalgo,2015,33,0,0,1,1
Jalisco,2015,33,0,0,0,0
México,2015,33,0,0,0,0
Michoacán,2015,33,0,0,0,0
Morelos,2015,33,0,0,0,0
Nayarit,2015,33,0,0,0,0
Nuevo León,2015,33,0,4,10,14
Oaxaca,2015,33,0,0,0,0
Puebla,2015,33,0,0,0,0
Querétaro,2015,33,0,0,0,0
Quintana Roo,2015,33,0,0,0,0
San Luis Potosí,2015,33,0,0,0,0
Sinaloa,2015,33,0,2,7,9
Sonora,2015,33,5,44,38,82
Tabasco,2015,33,0,0,0,0
Tamaulipas,2015,33,0,0,0,0
Tlaxcala,2015,33,0,0,0,0
Veracruz,2015,33,0,0,0,0
Yucatán,2015,33,0,0,0,0
Zacatecas,2015,33,0,0,4,4
Aguascalientes,2015,34,0,0,0,0
Baja California,2015,34,4,33,26,59
Baja California Sur,2015,34,0,1,0,1
Campeche,2015,34,0,0,1,1
Coahuila,2015,34,0,3,11,14
Colima,2015,34,0,1,1,2
Chiapas,2015,34,0,0,0,0
Chihuahua,2015,34,0,2,0,2
Ciudad de México,2015,34,0,0,0,0
Durango,2015,34,0,0,0,0
Guanajuato,2015,34,4,2,6,8
Guerrero,2015,34,0,0,0,0
Hidalgo,2015,34,0,0,1,1
Jalisco,2015,34,0,0,0,0
México,2015,34,0,0,0,0
Michoacán,2015,34,0,0,0,0
Morelos,2015,34,0,9,2,11
Nayarit,2015,34,0,0,0,0
Nuevo León,2015,34,0,4,8,12
Oaxaca,2015,34,0,0,0,0
Puebla,2015,34,0,0,0,0
Querétaro,2015,34,0,0,0,0
Quintana Roo,2015,34,0,0,0,0
San Luis Potosí,2015,34,0,0,0,0
Sinaloa,2015,34,0,2,6,8
Sonora,2015,34,10,49,45,94
Tabasco,2015,34,0,0,0,0
Tamaulipas,2015,34,1,1,0,1
Tlaxcala,2015,34,0,0,0,0
Veracruz,2015,34,0,0,0,0
Yucatán,2015,34,0,0,0,0
Zacatecas,2015,34,0,0,4,4
Aguascalientes,2015,35,0,0,0,0
Baja California,2015,35,8,34,33,67
Baja California Sur,2015,35,0,1,2,3
Campeche,2015,35,0,0,1,1
Coahuila,2015,35,0,3,11,14
Colima,2015,35,0,1,1,2
Chiapas,2015,35,0,0,0,0
Chihuahua,2015,35,0,2,0,2
Ciudad de México,2015,35,0,0,0,0
Durango,2015,35,0,0,0,0
Guanajuato,2015,35,0,2,6,8
Guerrero,2015,35,0,0,0,0
Hidalgo,2015,35,0,0,1,1
Jalisco,2015,35,1,0,1,1
México,2015,35,0,0,0,0
Michoacán,2015,35,0,0,0,0
Morelos,2015,35,0,9,2,11
Nayarit,2015,35,0,0,0,0
Nuevo León,2015,35,0,2,2,4
Oaxaca,2015,35,0,0,0,0
Puebla,2015,35,0,0,0,0
Querétaro,2015,35,0,0,0,0
Quintana Roo,2015,35,0,2,2,4
San Luis Potosí,2015,35,0,0,0,0
Sinaloa,2015,35,0,4,17,21
Sonora,2015,35,5,52,49,101
Tabasco,2015,35,0,0,0,0
Tamaulipas,2015,35,0,0,0,0
Tlaxcala,2015,35,0,0,0,0
Veracruz,2015,35,0,0,0,0
Yucatán,2015,35,0,0,0,0
Zacatecas,2015,35,0,0,4,4
Aguascalientes,2015,36,0,0,0,0
Baja California,2015,36,7,37,37,74
Baja California Sur,2015,36,0,1,2,3
Campeche,2015,36,0,0,1,1
Coahuila,2015,36,1,3,12,15
Colima,2015,36,0,1,1,2
Chiapas,2015,36,0,0,0,0
Chihuahua,2015,36,0,2,0,2
Ciudad de México,2015,36,0,0,0,0
Durango,2015,36,0,0,0,0
Guanajuato,2015,36,0,2,6,8
Guerrero,2015,36,0,0,0,0
Hidalgo,2015,36,0,0,1,1
Jalisco,2015,36,0,3,3,6
México,2015,36,0,0,0,0
Michoacán,2015,36,0,0,0,0
Morelos,2015,36,0,9,2,11
Nayarit,2015,36,0,0,0,0
Nuevo León,2015,36,0,2,2,4
Oaxaca,2015,36,0,0,0,0
Puebla,2015,36,0,0,0,0
Querétaro,2015,36,0,0,0,0
Quintana Roo,2015,36,0,2,3,5
San Luis Potosí,2015,36,0,0,0,0
Sinaloa,2015,36,0,4,17,21
Sonora,2015,36,5,47,39,86
Tabasco,2015,36,0,0,0,0
Tamaulipas,2015,36,0,0,0,0
Tlaxcala,2015,36,0,0,0,0
Veracruz,2015,36,0,0,0,0
Yucatán,2015,36,0,0,0,0
Zacatecas,2015,36,0,0,4,4
Aguascalientes,2015,37,0,0,0,0
Baja California,2015,37,7,40,41,81
Baja California Sur,2015,37,0,1,2,3
Campeche,2015,37,0,0,1,1
Coahuila,2015,37,3,3,15,18
Colima,2015,37,0,1,1,2
Chiapas,2015,37,0,0,0,0
Chihuahua,2015,37,0,2,0,2
Ciudad de México,2015,37,0,0,0,0
Durango,2015,37,0,0,0,0
Guanajuato,2015,37,0,2,6,8
Guerrero,2015,37,0,0,0,0
Hidalgo,2015,37,0,0,1,1
Jalisco,2015,37,0,3,3,6
México,2015,37,0,0,0,0
Michoacán,2015,37,0,0,0,0
Morelos,2015,37,0,9,2,11
Nayarit,2015,37,0,0,0,0
Nuevo León,2015,37,0,2,2,4
Oaxaca,2015,37,0,0,0,0
Puebla,2015,37,0,0,0,0
Querétaro,2015,37,0,0,0,0
Quintana Roo,2015,37,0,2,3,5
San Luis Potosí,2015,37,0,0,0,0
Sinaloa,2015,37,0,4,17,21
Sonora,2015,37,6,52,40,92
Tabasco,2015,37,0,0,0,0
Tamaulipas,2015,37,0,0,0,0
Tlaxcala,2015,37,0,0,0,0
Veracruz,2015,37,0,0,0,0
Yucatán,2015,37,0,0,0,0
Zacatecas,2015,37,0,0,4,4
Aguascalientes,2015,38,0,0,0,0
Baja California,2015,38,16,48,48,96
Baja California Sur,2015,38,0,1,2,3
Campeche,2015,38,0,0,1,1
Coahuila,2015,38,0,4,15,19
Colima,2015,38,0,1,1,2
Chiapas,2015,38,0,0,0,0
Chihuahua,2015,38,0,2,0,2
Ciudad de México,2015,38,0,0,0,0
Durango,2015,38,0,0,0,0
Guanajuato,2015,38,0,2,6,8
Guerrero,2015,38,0,0,0,0
Hidalgo,2015,38,0,0,1,1
Jalisco,2015,38,0,3,3,6
México,2015,38,0,0,0,0
Michoacán,2015,38,0,0,0,0
Morelos,2015,38,0,9,2,11
Nayarit,2015,38,0,0,0,0
Nuevo León,2015,38,1,2,3,5
Oaxaca,2015,38,0,0,0,0
Puebla,2015,38,0,0,0,0
Querétaro,2015,38,0,0,0,0
Quintana Roo,2015,38,0,2,3,5
San Luis Potosí,2015,38,0,0,0,0
Sinaloa,2015,38,0,4,17,21
Sonora,2015,38,4,57,44,101
Tabasco,2015,38,0,0,0,0
Tamaulipas,2015,38,0,0,0,0
Tlaxcala,2015,38,0,0,0,0
Veracruz,2015,38,0,0,0,0
Yucatán,2015,38,0,0,0,0
Zacatecas,2015,38,0,0,4,4
Aguascalientes,2015,39,0,0,0,0
Baja California,2015,39,21,54,63,117
Baja California Sur,2015,39,0,1,2,3
Campeche,2015,39,0,0,1,1
Coahuila,2015,39,1,5,15,20
Colima,2015,39,0,1,1,2
Chiapas,2015,39,0,0,0,0
Chihuahua,2015,39,0,2,0,2
Ciudad de México,2015,39,0,0,0,0
Durango,2015,39,0,0,0,0
Guanajuato,2015,39,0,2,6,8
Guerrero,2015,39,0,0,0,0
Hidalgo,2015,39,0,0,1,1
Jalisco,2015,39,0,3,3,6
México,2015,39,0,0,0,0
Michoacán,2015,39,0,0,0,0
Morelos,2015,39,0,9,2,11
Nayarit,2015,39,0,0,0,0
Nuevo León,2015,39,0,2,3,5
Oaxaca,2015,39,0,0,0,0
Puebla,2015,39,0,0,0,0
Querétaro,2015,39,0,0,0,0
Quintana Roo,2015,39,0,2,3,5
San Luis Potosí,2015,39,0,0,0,0
Sinaloa,2015,39,1,4,18,22
Sonora,2015,39,6,60,47,107
Tabasco,2015,39,0,0,0,0
Tamaulipas,2015,39,0,0,0,0
Tlaxcala,2015,39,0,0,0,0
Veracruz,2015,39,0,0,0,0
Yucatán,2015,39,0,0,0,0
Zacatecas,2015,39,0,0,4,4
Aguascalientes,2015,40,0,0,0,0
Baja California,2015,40,21,62,76,138
Baja California Sur,2015,40,0,1,2,3
Campeche,2015,40,0,0,1,1
Coahuila,2015,40,0,5,15,20
Colima,2015,40,0,1,1,2
Chiapas,2015,40,0,0,0,0
Chihuahua,2015,40,0,2,0,2
Ciudad de México,2015,40,0,0,0,0
Durango,2015,40,0,0,0,0
Guanajuato,2015,40,0,2,6,8
Guerrero,2015,40,0,0,0,0
Hidalgo,2015,40,0,0,1,1
Jalisco,2015,40,0,3,3,6
México,2015,40,0,0,0,0
Michoacán,2015,40,0,0,0,0
Morelos,2015,40,0,9,2,11
Nayarit,2015,40,0,0,0,0
Nuevo León,2015,40,0,2,3,5
Oaxaca,2015,40,0,0,0,0
Puebla,2015,40,0,0,0,0
Querétaro,2015,40,0,0,0,0
Quintana Roo,2015,40,0,2,3,5
San Luis Potosí,2015,40,0,0,0,0
Sinaloa,2015,40,0,4,18,22
Sonora,2015,40,5,62,50,112
Tabasco,2015,40,0,0,0,0
Tamaulipas,2015,40,0,0,0,0
Tlaxcala,2015,40,0,0,0,0
Veracruz,2015,40,0,0,0,0
Yucatán,2015,40,0,0,0,0
Zacatecas,2015,40,0,0,4,4
Aguascalientes,2015,41,0,0,0,0
Baja California,2015,41,11,67,82,149
Baja California Sur,2015,41,0,1,2,3
Campeche,2015,41,0,0,1,1
Coahuila,2015,41,1,5,16,21
Colima,2015,41,0,1,1,2
Chiapas,2015,41,0,0,0,0
Chihuahua,2015,41,0,2,0,2
Ciudad de México,2015,41,0,0,0,0
Durango,2015,41,0,0,0,0
Guanajuato,2015,41,0,2,6,8
Guerrero,2015,41,0,0,0,0
Hidalgo,2015,41,0,0,1,1
Jalisco,2015,41,0,3,3,6
México,2015,41,0,0,0,0
Michoacán,2015,41,0,0,0,0
Morelos,2015,41,0,9,2,11
Nayarit,2015,41,0,0,0,0
Nuevo León,2015,41,0,2,3,5
Oaxaca,2015,41,0,0,0,0
Puebla,2015,41,0,0,0,0
Querétaro,2015,41,0,0,0,0
Quintana Roo,2015,41,0,2,3,5
San Luis Potosí,2015,41,0,0,0,0
Sinaloa,2015,41,0,4,18,22
Sonora,2015,41,4,65,51,116
Tabasco,2015,41,0,0,0,0
Tamaulipas,2015,41,0,0,0,0
Tlaxcala,2015,41,0,0,0,0
Veracruz,2015,41,0,0,0,0
Yucatán,2015,41,0,0,0,0
Zacatecas,2015,41,0,0,4,4
Aguascalientes,2015,42,0,0,0,0
Baja California,2015,42,25,76,98,174
Baja California Sur,2015,42,0,1,2,3
Campeche,2015,42,0,0,1,1
Coahuila,2015,42,0,5,16,21
Colima,2015,42,0,1,1,2
Chiapas,2015,42,0,0,0,0
Chihuahua,2015,42,0,2,0,2
Ciudad de México,2015,42,0,0,0,0
Durango,2015,42,0,0,0,0
Guanajuato,2015,42,0,2,6,8
Guerrero,2015,42,0,0,0,0
Hidalgo,2015,42,0,0,1,1
Jalisco,2015,42,0,3,3,6
México,2015,42,0,0,0,0
Michoacán,2015,42,0,0,0,0
Morelos,2015,42,0,9,2,11
Nayarit,2015,42,0,0,0,0
Nuevo León,2015,42,0,2,3,5
Oaxaca,2015,42,0,0,0,0
Puebla,2015,42,0,0,0,0
Querétaro,2015,42,0,0,0,0
Quintana Roo,2015,42,0,2,3,5
San Luis Potosí,2015,42,0,0,0,0
Sinaloa,2015,42,0,4,18,22
Sonora,2015,42,3,67,52,119
Tabasco,2015,42,0,0,0,0
Tamaulipas,2015,42,0,0,0,0
Tlaxcala,2015,42,0,0,0,0
Veracruz,2015,42,0,0,0,0
Yucatán,2015,42,0,0,0,0
Zacatecas,2015,42,0,0,4,4
Aguascalientes,2015,43,0,0,0,0
Baja California,2015,43,33,85,122,207
Baja California Sur,2015,43,0,1,2,3
Campeche,2015,43,0,0,1,1
Coahuila,2015,43,1,6,16,22
Colima,2015,43,0,1,1,2
Chiapas,2015,43,0,0,0,0
Chihuahua,2015,43,0,2,0,2
Ciudad de México,2015,43,0,0,0,0
Durango,2015,43,0,0,0,0
Guanajuato,2015,43,0,2,6,8
Guerrero,2015,43,0,0,0,0
Hidalgo,2015,43,0,0,1,1
Jalisco,2015,43,0,3,3,6
México,2015,43,0,0,0,0
Michoacán,2015,43,0,0,0,0
Morelos,2015,43,0,9,2,11
Nayarit,2015,43,0,0,0,0
Nuevo León,2015,43,0,2,3,5
Oaxaca,2015,43,0,0,0,0
Puebla,2015,43,0,0,0,0
Querétaro,2015,43,0,0,0,0
Quintana Roo,2015,43,0,2,3,5
San Luis Potosí,2015,43,0,0,0,0
Sinaloa,2015,43,0,4,18,22
Sonora,2015,43,1,71,64,135
Tabasco,2015,43,0,0,0,0
Tamaulipas,2015,43,0,0,0,0
Tlaxcala,2015,43,0,0,0,0
Veracruz,2015,43,0,0,0,0
Yucatán,2015,43,0,0,0,0
Zacatecas,2015,43,0,0,4,4
Aguascalientes,2015,44,0,0,0,0
Baja California,2015,44,33,101,139,240
Baja California Sur,2015,44,1,2,2,4
Campeche,2015,44,0,0,1,1
Coahuila,2015,44,3,8,17,25
Colima,2015,44,0,1,1,2
Chiapas,2015,44,0,0,0,0
Chihuahua,2015,44,0,2,0,2
Ciudad de México,2015,44,0,0,0,0
Durango,2015,44,0,0,0,0
Guanajuato,2015,44,0,2,6,8
Guerrero,2015,44,0,0,0,0
Hidalgo,2015,44,0,0,1,1
Jalisco,2015,44,0,3,3,6
México,2015,44,0,0,0,0
Michoacán,2015,44,0,0,0,0
Morelos,2015,44,0,9,2,11
Nayarit,2015,44,0,0,0,0
Nuevo León,2015,44,0,2,3,5
Oaxaca,2015,44,0,0,0,0
Puebla,2015,44,0,0,0,0
Querétaro,2015,44,0,0,0,0
Quintana Roo,2015,44,0,2,3,5
San Luis Potosí,2015,44,0,0,0,0
Sinaloa,2015,44,0,4,18,22
Sonora,2015,44,6,76,70,146
Tabasco,2015,44,0,0,0,0
Tamaulipas,2015,44,0,0,0,0
Tlaxcala,2015,44,0,0,0,0
Veracruz,2015,44,0,0,0,0
Yucatán,2015,44,0,0,0,0
Zacatecas,2015,44,0,0,4,4
Aguascalientes,2015,45,0,0,0,0
Baja California,2015,45,22,110,152,262
Baja California Sur,2015,45,0,2,2,4
Campeche,2015,45,0,0,1,1
Coahuila,2015,45,0,8,17,25
Colima,2015,45,0,1,1,2
Chiapas,2015,45,0,0,0,0
Chihuahua,2015,45,0,2,0,2
Ciudad de México,2015,45,0,0,0,0
Durango,2015,45,0,0,0,0
Guanajuato,2015,45,0,2,6,8
Guerrero,2015,45,0,0,0,0
Hidalgo,2015,45,0,0,1,1
Jalisco,2015,45,0,3,3,6
México,2015,45,0,0,0,0
Michoacán,2015,45,0,0,0,0
Morelos,2015,45,0,9,2,11
Nayarit,2015,45,0,0,0,0
Nuevo León,2015,45,0,2,3,5
Oaxaca,2015,45,0,0,0,0
Puebla,2015,45,0,0,0,0
Querétaro,2015,45,0,0,0,0
Quintana Roo,2015,45,0,2,3,5
San Luis Potosí,2015,45,0,0,0,0
Sinaloa,2015,45,1,4,19,23
Sonora,2015,45,4,77,73,150
Tabasco,2015,45,0,0,0,0
Tamaulipas,2015,45,0,0,0,0
Tlaxcala,2015,45,0,0,0,0
Veracruz,2015,45,0,0,0,0
Yucatán,2015,45,0,0,0,0
Zacatecas,2015,45,0,0,4,4
Aguascalientes,2015,46,0,0,0,0
Baja California,2015,46,21,125,160,285
Baja California Sur,2015,46,2,3,3,6
Campeche,2015,46,0,0,1,1
Coahuila,2015,46,0,8,17,25
Colima,2015,46,0,1,1,2
Chiapas,2015,46,0,0,0,0
Chihuahua,2015,46,0,2,0,2
Ciudad de México,2015,46,0,0,0,0
Durango,2015,46,0,0,0,0
Guanajuato,2015,46,0,2,6,8
Guerrero,2015,46,0,0,0,0
Hidalgo,2015,46,0,0,1,1
Jalisco,2015,46,0,3,3,6
México,2015,46,0,0,0,0
Michoacán,2015,46,0,0,0,0
Morelos,2015,46,0,9,2,11
Nayarit,2015,46,0,0,0,0
Nuevo León,2015,46,0,2,3,5
Oaxaca,2015,46,0,0,0,0
Puebla,2015,46,0,0,0,0
Querétaro,2015,46,0,0,0,0
Quintana Roo,2015,46,0,2,3,5
San Luis Potosí,2015,46,0,0,0,0
Sinaloa,2015,46,0,4,19,23
Sonora,2015,46,2,79,75,154
Tabasco,2015,46,0,0,0,0
Tamaulipas,2015,46,0,0,0,0
Tlaxcala,2015,46,0,0,0,0
Veracruz,2015,46,0,0,0,0
Yucatán,2015,46,0,0,0,0
Zacatecas,2015,46,0,0,4,4
Aguascalientes,2015,47,0,0,0,0
Baja California,2015,47,14,130,169,299
Baja California Sur,2015,47,1,4,3,7
Campeche,2015,47,0,0,1,1
Coahuila,2015,47,1,8,18,26
Colima,2015,47,0,1,1,2
Chiapas,2015,47,0,0,0,0
Chihuahua,2015,47,0,2,0,2
Ciudad de México,2015,47,0,0,0,0
Durango,2015,47,0,0,0,0
Guanajuato,2015,47,0,2,6,8
Guerrero,2015,47,0,0,0,0
Hidalgo,2015,47,0,0,1,1
Jalisco,2015,47,0,3,3,6
México,2015,47,0,0,0,0
Michoacán,2015,47,0,0,0,0
Morelos,2015,47,0,9,2,11
Nayarit,2015,47,0,0,0,0
Nuevo León,2015,47,0,2,3,5
Oaxaca,2015,47,0,0,0,0
Puebla,2015,47,0,0,0,0
Querétaro,2015,47,0,0,0,0
Quintana Roo,2015,47,0,2,3,5
San Luis Potosí,2015,47,0,0,0,0
Sinaloa,2015,47,0,4,19,23
Sonora,2015,47,3,81,78,159
Tabasco,2015,47,0,0,0,0
Tamaulipas,2015,47,0,0,0,0
Tlaxcala,2015,47,0,0,0,0
Veracruz,2015,47,0,0,0,0
Yucatán,2015,47,0,0,0,0
Zacatecas,2015,47,0,0,4,4
Aguascalientes,2015,48,0,0,0,0
Baja California,2015,48,9,137,171,308
Baja California Sur,2015,48,0,4,3,7
Campeche,2015,48,0,0,1,1
Coahuila,2015,48,1,9,18,27
Colima,2015,48,0,1,1,2
Chiapas,2015,48,0,0,0,0
